"GEO_ID","NAME","P3_001N","P3_002N","P3_003N","P3_004N","P3_005N","P3_006N","P3_007N","P3_008N","P3_009N","P3_010N","P3_011N","P3_012N","P3_013N","P3_014N","P3_015N","P3_016N","P3_017N","P3_018N","P3_019N","P3_020N","P3_021N","P3_022N","P3_023N","P3_024N","P3_025N","P3_026N","P3_027N","P3_028N","P3_029N","P3_030N","P3_031N","P3_032N","P3_033N","P3_034N","P3_035N","P3_036N","P3_037N","P3_038N","P3_039N","P3_040N","P3_041N","P3_042N","P3_043N","P3_044N","P3_045N","P3_046N","P3_047N","P3_048N","P3_049N","P3_050N","P3_051N","P3_052N","P3_053N","P3_054N","P3_055N","P3_056N","P3_057N","P3_058N","P3_059N","P3_060N","P3_061N","P3_062N","P3_063N","P3_064N","P3_065N","P3_066N","P3_067N","P3_068N","P3_069N","P3_070N","P3_071N",
"1400000US17179021603","Census Tract 216.03, Tazewell County, Illinois","4239","4118","4000","15","8","73","2","20","121","120","7","52","8","0","48","0","0","0","0","0","0","0","0","5","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17179021604","Census Tract 216.04, Tazewell County, Illinois","1502","1456","1394","25","1","30","0","6","46","46","0","18","11","0","15","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17179021605","Census Tract 216.05, Tazewell County, Illinois","1906","1844","1801","8","0","21","2","12","62","62","2","31","4","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17179021606","Census Tract 216.06, Tazewell County, Illinois","4639","4513","4396","29","0","62","0","26","126","123","6","40","22","0","51","1","0","1","2","0","0","0","0","0","0","3","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17179021701","Census Tract 217.01, Tazewell County, Illinois","4415","4246","4158","25","9","24","0","30","169","148","19","74","10","1","39","0","0","0","4","0","0","0","0","1","0","21","8","2","1","0","2","0","6","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17179021702","Census Tract 217.02, Tazewell County, Illinois","4205","4077","4018","9","11","13","2","24","128","123","14","48","15","0","43","0","1","2","0","0","0","0","0","0","0","4","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17179021801","Census Tract 218.01, Tazewell County, Illinois","4249","4127","3486","533","64","24","2","18","122","120","7","58","2","0","48","3","0","0","0","0","0","2","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17179021802","Census Tract 218.02, Tazewell County, Illinois","1569","1518","1503","0","0","5","1","9","51","49","0","28","4","1","13","0","0","0","0","1","0","0","0","1","1","2","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17179021900","Census Tract 219, Tazewell County, Illinois","3361","3239","3197","12","8","4","1","17","122","116","11","69","3","0","32","0","0","0","0","0","0","0","0","1","0","6","2","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17179022000","Census Tract 220, Tazewell County, Illinois","3180","3087","3054","10","6","5","1","11","93","87","13","48","1","0","24","0","1","0","0","0","0","0","0","0","0","6","0","0","0","0","0","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17179022100","Census Tract 221, Tazewell County, Illinois","2527","2463","2426","8","0","17","0","12","64","61","0","31","10","0","20","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17179022200","Census Tract 222, Tazewell County, Illinois","3415","3295","3202","26","15","35","0","17","120","120","23","46","4","0","46","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17179022300","Census Tract 223, Tazewell County, Illinois","4222","4088","3971","36","0","50","2","29","134","131","1","50","5","2","69","0","1","0","2","1","0","0","0","0","0","3","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17179022400","Census Tract 224, Tazewell County, Illinois","3714","3548","3471","18","6","19","0","34","166","160","11","90","13","0","43","0","0","0","1","0","0","1","1","0","0","5","2","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17181950100","Census Tract 9501, Union County, Illinois","3363","3126","2975","19","40","7","3","82","237","223","4","63","2","0","153","0","0","0","1","0","0","0","0","0","0","8","0","1","0","1","1","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17181950200","Census Tract 9502, Union County, Illinois","1886","1790","1744","4","3","7","0","32","96","90","9","25","7","0","48","0","0","0","1","0","0","0","0","0","0","5","0","1","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17181950300","Census Tract 9503, Union County, Illinois","1472","1417","1383","12","6","2","0","14","55","46","2","32","1","0","9","0","0","0","1","0","0","0","1","0","0","9","0","2","0","5","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17181950400","Census Tract 9504, Union County, Illinois","4245","4064","3804","159","18","21","8","54","181","174","14","64","2","0","92","0","0","0","1","0","0","0","1","0","0","3","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17181950500","Census Tract 9505, Union County, Illinois","2766","2645","2604","11","8","5","0","17","121","120","1","62","9","0","45","0","1","0","2","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17183000100","Census Tract 1, Vermilion County, Illinois","1225","1167","700","389","1","10","0","67","58","55","12","19","2","0","17","1","1","0","2","0","0","0","0","0","1","3","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17183000200","Census Tract 2, Vermilion County, Illinois","964","923","434","448","5","2","3","31","41","36","20","2","1","0","2","0","0","0","11","0","0","0","0","0","0","5","3","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17183000300","Census Tract 3, Vermilion County, Illinois","1374","1291","651","542","12","11","2","73","83","83","26","12","3","0","29","7","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17183000400","Census Tract 4, Vermilion County, Illinois","1809","1749","679","982","9","2","0","77","60","54","18","18","0","0","11","0","0","0","6","0","0","1","0","0","0","6","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17183000500","Census Tract 5, Vermilion County, Illinois","2748","2595","1685","795","5","47","0","63","153","140","46","31","0","0","57","0","2","0","1","0","0","2","1","0","0","10","9","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17183000600","Census Tract 6, Vermilion County, Illinois","1587","1510","716","707","15","10","0","62","77","71","20","15","0","0","26","2","0","0","2","0","0","3","0","3","0","6","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17183000700","Census Tract 7, Vermilion County, Illinois","2840","2713","2168","401","4","85","1","54","127","120","29","36","0","0","50","2","2","0","1","0","0","0","0","0","0","7","5","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17183000800","Census Tract 8, Vermilion County, Illinois","1785","1706","1442","204","3","23","0","34","79","76","16","36","2","0","21","0","0","0","0","0","0","0","1","0","0","3","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17183000900","Census Tract 9, Vermilion County, Illinois","1692","1638","1507","86","4","4","0","37","54","53","10","22","6","1","12","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17183001200","Census Tract 12, Vermilion County, Illinois","2524","2442","2088","265","14","55","0","20","82","80","16","23","4","0","37","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17183001300","Census Tract 13, Vermilion County, Illinois","3013","2925","2565","189","12","133","0","26","88","85","16","28","8","0","33","0","0","0","0","0","0","0","0","0","0","3","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17183010100","Census Tract 101, Vermilion County, Illinois","2385","2309","2260","17","5","3","0","24","76","74","5","33","9","0","27","0","0","0","0","0","0","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17183010200","Census Tract 102, Vermilion County, Illinois","3856","3616","3448","29","18","15","0","106","240","232","12","71","6","0","132","3","0","0","0","0","0","8","0","0","0","8","2","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17183010300","Census Tract 103, Vermilion County, Illinois","3507","3358","3294","14","4","19","0","27","149","148","16","70","6","0","55","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17183010400","Census Tract 104, Vermilion County, Illinois","1696","1644","1613","11","1","11","0","8","52","47","5","21","1","0","16","0","4","0","0","0","0","0","0","0","0","5","3","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17183010500","Census Tract 105, Vermilion County, Illinois","2757","2651","2546","42","20","15","0","28","106","103","14","43","3","0","40","1","0","0","2","0","0","0","0","0","0","3","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17183010600","Census Tract 106, Vermilion County, Illinois","3150","3080","3023","31","9","6","0","11","70","70","2","43","2","0","19","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17183010701","Census Tract 107.01, Vermilion County, Illinois","2320","2231","2176","37","2","5","0","11","89","87","18","33","6","0","30","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17183010702","Census Tract 107.02, Vermilion County, Illinois","2204","2152","2120","9","8","5","0","10","52","52","4","34","6","0","7","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17183010800","Census Tract 108, Vermilion County, Illinois","2510","2411","2356","17","9","7","0","22","99","93","7","48","6","0","31","0","0","0","1","0","0","0","0","0","0","6","4","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17183010900","Census Tract 109, Vermilion County, Illinois","2195","2135","2109","9","7","2","0","8","60","59","1","47","3","0","8","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17183011000","Census Tract 110, Vermilion County, Illinois","2860","2774","2677","76","4","6","0","11","86","85","18","39","5","0","23","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17183011100","Census Tract 111, Vermilion County, Illinois","1921","1858","1830","6","6","0","4","12","63","62","4","32","3","0","21","0","0","0","2","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17183011200","Census Tract 112, Vermilion County, Illinois","4289","4144","1976","1761","9","26","0","372","145","140","46","38","5","0","40","6","0","0","2","0","0","0","3","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0",
"1400000US17185957200","Census Tract 9572, Wabash County, Illinois","2787","2722","2704","4","4","3","0","7","65","65","0","49","0","0","13","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17185957300","Census Tract 9573, Wabash County, Illinois","2511","2461","2234","7","3","212","3","2","50","46","3","23","4","4","9","0","0","0","0","0","0","0","0","1","2","4","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17185957400","Census Tract 9574, Wabash County, Illinois","1482","1413","1390","10","1","2","1","9","69","67","9","39","7","0","9","0","2","0","0","0","0","0","0","1","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17185957500","Census Tract 9575, Wabash County, Illinois","2084","2015","1957","12","8","10","1","27","69","69","3","30","5","1","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17187870100","Census Tract 8701, Warren County, Illinois","1620","1557","1524","8","4","8","0","13","63","58","4","23","2","0","24","0","3","0","0","0","0","0","0","2","0","5","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17187870200","Census Tract 8702, Warren County, Illinois","2048","1994","1946","9","11","5","6","17","54","53","13","18","0","1","21","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17187870300","Census Tract 8703, Warren County, Illinois","2077","2013","1988","7","3","2","0","13","64","64","7","18","8","0","30","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17187870400","Census Tract 8704, Warren County, Illinois","3916","3719","3110","192","13","105","3","296","197","195","14","31","6","2","119","0","0","0","3","0","0","1","19","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17187870500","Census Tract 8705, Warren County, Illinois","3592","3350","2670","247","21","89","6","317","242","233","39","37","9","0","137","1","0","0","6","0","0","1","3","0","0","9","3","0","2","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17189950100","Census Tract 9501, Washington County, Illinois","2404","2354","2315","23","0","7","0","9","50","47","7","23","0","0","15","0","0","0","0","0","0","0","2","0","0","3","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17189950200","Census Tract 9502, Washington County, Illinois","2892","2799","2764","4","7","6","5","13","93","92","6","47","2","0","36","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17189950300","Census Tract 9503, Washington County, Illinois","2414","2342","2262","36","4","28","2","10","72","71","8","33","3","0","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",
